id_pesanan,id_produk,tanggal_pesanan,kurir_pengiriman,kota,kecamatan,jenis_pengiriman,estimasi_waktu_sampai_hari,rating_produk,tanggal_pengiriman,ontime
286488,273,2022-10-07,J&T Express,Pontianak,Pontianak Barat,Same Day,1,4,2022-10-08,Ontime
689950,261,2023-05-15,J&T Express,Malang,Kedungkandang,Next Day,2,3,2023-05-17,Ontime
363306,123,2022-06-11,JNE,Bogor,Ciawi,Express,1,2,2022-06-12,Ontime
706369,252,2022-08-15,J&T Express,Malang,Lowokwaru,Reguler,5,5,2022-08-20,Ontime
950884,137,2022-12-02,J&T Express,Bandar Lampung,Tanjung Senang,Same Day,2,4,2022-12-04,Ontime
613095,154,2022-11-06,SiCepat,Jakarta,Grogol Petamburan,Next Day,3,2,2022-11-09,Ontime
564883,199,2023-03-11,Ninja Xpress,Bandung,Cinambo,Express,5,4,2023-03-16,Ontime
245249,112,2023-02-01,SiCepat,Bogor,Megamendung,Next Day,1,2,2023-02-02,Ontime
771849,240,2023-04-15,Ninja Xpress,Batam,Batu Aji,Same Day,2,4,2023-04-17,Ontime
389898,160,2023-03-06,POS Indonesia,Semarang,Ngaliyan,Express,3,2,2023-03-09,Ontime
501164,146,2022-12-08,Ninja Xpress,Jakarta,Kemayoran,Next Day,5,2,2022-12-13,Ontime
321594,249,2022-12-15,SiCepat,Surakarta,Pasarsragen,Express,5,5,2022-12-20,Ontime
962113,111,2022-10-22,SiCepat,Bogor,Bogor Selatan,Reguler,1,4,2022-10-23,Ontime
116036,224,2023-05-05,Ninja Xpress,Pekanbaru,Sail,Next Day,5,5,2023-05-10,Ontime
921330,240,2022-06-30,POS Indonesia,Surabaya,Benowo,Reguler,2,1,2022-07-02,Ontime
503019,133,2022-10-18,Ninja Xpress,Semarang,Mijen,Next Day,2,1,2022-10-20,Ontime
913036,200,2022-07-04,JNE,Batam,Belakang Padang,Next Day,5,2,2022-07-09,Ontime
51612,226,2022-06-05,JNE,Jakarta,Kebayoran Lama,Next Day,3,1,2022-06-08,Ontime
681785,134,2022-08-31,JNE,Batam,Batu Aji,Next Day,3,2,2022-09-03,Ontime
354448,209,2022-09-04,SiCepat,Makassar,Biring Romang,Next Day,4,4,2022-09-08,Ontime
67767,185,2023-03-24,JNE,Bogor,Jonggol,Next Day,1,4,2023-03-25,Ontime
646790,218,2022-12-08,JNE,Palembang,Jakabaring,Same Day,5,3,2022-12-13,Ontime
121074,255,2022-07-27,JNE,Jakarta,Kebayoran Lama,Reguler,5,4,2022-08-01,Ontime
258600,151,2023-05-14,JNE,Semarang,Pedurungan,Next Day,3,5,2023-05-17,Ontime
941557,185,2022-10-04,Ninja Xpress,Tangerang,Pinang,Same Day,5,4,2022-10-09,Ontime
124461,137,2022-08-19,JNE,Batam,Galang,Next Day,2,3,2022-08-21,Ontime
815295,146,2022-06-28,JNE,Bekasi,Bekasi Timur,Same Day,4,4,2022-07-02,Ontime
935701,291,2022-09-17,Ninja Xpress,Depok,Cimanggis,Same Day,4,3,2022-09-21,Ontime
143424,163,2022-09-30,JNE,Bogor,Babakan Madang,Same Day,3,2,2022-10-03,Ontime
519989,283,2022-12-02,J&T Express,Denpasar,Nusa Dua,Next Day,1,2,2022-12-03,Ontime
794290,249,2022-09-03,J&T Express,Medan,Medan Tembung,Same Day,4,2,2022-09-07,Ontime
596804,279,2022-05-29,J&T Express,Medan,Medan Maimun,Next Day,5,2,2022-06-03,Ontime
621711,236,2022-06-20,SiCepat,Depok,Limo,Next Day,1,3,2022-06-21,Ontime
159867,113,2022-08-05,POS Indonesia,Medan,Medan Tembung,Express,3,3,2022-08-08,Ontime
746955,122,2023-05-18,POS Indonesia,Bogor,Bogor Tengah,Reguler,1,4,2023-05-19,Ontime
211814,124,2022-11-01,Ninja Xpress,Makassar,Panakkukang,Reguler,3,2,2022-11-04,Ontime
316833,123,2022-06-07,J&T Express,Jakarta,Cempaka Putih,Same Day,2,1,2022-06-09,Ontime
958551,212,2022-07-04,POS Indonesia,Jakarta,Matraman,Next Day,5,3,2022-07-09,Ontime
230589,122,2022-09-04,POS Indonesia,Malang,Kedungkandang,Reguler,1,4,2022-09-05,Ontime
279071,175,2023-02-11,Ninja Xpress,Bogor,Leuwiliang,Next Day,1,5,2023-02-12,Ontime
723600,139,2023-01-29,Ninja Xpress,Malang,Lawang,Same Day,2,5,2023-01-31,Ontime
318844,132,2023-03-19,JNE,Palembang,Ilir Barat II,Next Day,5,1,2023-03-24,Ontime
862688,165,2022-09-23,Ninja Xpress,Batam,Sekupang,Same Day,1,3,2022-09-24,Ontime
317977,243,2022-12-05,SiCepat,Yogyakarta,Danurejan,Next Day,1,5,2022-12-06,Ontime
158943,170,2022-09-23,Ninja Xpress,Tangerang,Larangan,Same Day,1,1,2022-09-24,Ontime
403942,292,2023-03-13,POS Indonesia,Semarang,Semarang Tengah,Reguler,4,4,2023-03-17,Ontime
838652,178,2023-04-10,POS Indonesia,Tangerang,Legok,Reguler,2,3,2023-04-12,Ontime
473549,250,2023-05-13,Ninja Xpress,Surabaya,Wiyung,Reguler,1,3,2023-05-14,Ontime
365650,200,2022-11-12,JNE,Makassar,Rappocini,Same Day,4,1,2022-11-16,Ontime
572690,289,2023-03-14,SiCepat,Malang,Ngajung,Same Day,4,2,2023-03-18,Ontime
163534,284,2023-05-12,J&T Express,Bogor,Cibinong,Reguler,3,5,2023-05-15,Ontime
949121,224,2022-05-28,J&T Express,Pontianak,Pontianak Kota,Next Day,1,3,2022-05-29,Ontime
758699,200,2023-05-06,J&T Express,Semarang,Candisari,Next Day,2,1,2023-05-08,Ontime
736999,243,2022-10-28,JNE,Depok,Beji,Same Day,4,3,2022-11-01,Ontime
714251,271,2023-01-09,JNE,Palembang,Kemuning,Next Day,1,1,2023-01-10,Ontime
829044,282,2022-10-23,J&T Express,Surabaya,Gubeng,Same Day,5,3,2022-10-28,Ontime
377901,279,2022-12-06,SiCepat,Palembang,Ilir Barat II,Next Day,5,2,2022-12-11,Ontime
286606,195,2022-05-31,POS Indonesia,Depok,Sawangan,Next Day,2,5,2022-06-02,Ontime
466774,121,2022-06-29,JNE,Padang,Kuranji,Same Day,3,2,2022-07-02,Ontime
334187,153,2023-03-30,Ninja Xpress,Depok,Cipayung,Express,2,3,2023-04-01,Ontime
642361,162,2022-12-22,J&T Express,Depok,Limo,Reguler,5,5,2022-12-27,Ontime
488760,135,2022-06-09,J&T Express,Pekanbaru,Senapelan,Next Day,2,2,2022-06-11,Ontime
320726,226,2022-08-13,POS Indonesia,Bogor,Bogor Selatan,Express,3,3,2022-08-16,Ontime
563368,250,2022-07-14,JNE,Bogor,Nanggung,Next Day,3,5,2022-07-17,Ontime
487358,194,2022-05-31,SiCepat,Palembang,Ilir Timur Tiga,Same Day,1,1,2022-06-01,Ontime
746993,174,2022-10-07,POS Indonesia,Tangerang,Serpong Utara,Next Day,5,3,2022-10-12,Ontime
768711,275,2022-12-22,Ninja Xpress,Depok,Sukmajaya,Same Day,4,5,2022-12-26,Ontime
24158,167,2022-06-07,JNE,Tangerang,Karawaci,Express,3,4,2022-06-10,Ontime
547683,214,2022-09-17,SiCepat,Batam,Sei Beduk,Same Day,2,3,2022-09-19,Ontime
986919,187,2023-01-20,SiCepat,Jakarta,Menteng,Same Day,2,2,2023-01-22,Ontime
625898,214,2023-04-03,J&T Express,Makassar,Tamalanrea,Express,2,3,2023-04-05,Ontime
393346,228,2022-07-06,Ninja Xpress,Surakarta,Gemolong,Express,1,3,2022-07-07,Ontime
135738,178,2023-05-15,J&T Express,Bandung,Buahbatu,Same Day,1,4,2023-05-16,Ontime
293314,222,2022-11-06,Ninja Xpress,Bandar Lampung,Kemiling,Reguler,2,1,2022-11-08,Ontime
890003,205,2022-11-07,POS Indonesia,Semarang,Gunungpati,Reguler,1,2,2022-11-08,Ontime
787171,243,2023-02-01,Ninja Xpress,Pekanbaru,Lima Puluh,Express,2,2,2023-02-03,Ontime
983597,243,2022-12-27,Ninja Xpress,Tangerang,Pondok Aren,Reguler,2,1,2022-12-29,Ontime
805063,214,2023-02-07,POS Indonesia,Bandar Lampung,Kedamaian,Reguler,5,1,2023-02-12,Ontime
728497,272,2023-05-23,SiCepat,Tangerang,Pinang,Next Day,5,5,2023-05-28,Ontime
830679,287,2022-09-14,JNE,Jakarta,Gambir,Express,3,3,2022-09-17,Ontime
632404,180,2022-11-04,SiCepat,Pontianak,Pontianak Utara,Next Day,3,3,2022-11-07,Ontime
864350,146,2023-05-23,JNE,Bandung,Mandalajati,Reguler,2,4,2023-05-25,Ontime
417392,195,2022-06-07,Ninja Xpress,Padang,Pauh,Reguler,2,1,2022-06-09,Ontime
844811,146,2022-12-11,Ninja Xpress,Surabaya,Mulyorejo,Same Day,2,1,2022-12-13,Ontime
437692,271,2022-09-11,SiCepat,Depok,Bojongsari,Same Day,3,1,2022-09-14,Ontime
569588,270,2022-08-10,POS Indonesia,Pekanbaru,Rumbai,Next Day,3,2,2022-08-13,Ontime
455781,293,2023-01-30,SiCepat,Padang,Koto Tangah,Next Day,1,2,2023-01-31,Ontime
749005,240,2022-08-23,Ninja Xpress,Makassar,Makassar Barat,Reguler,4,1,2022-08-27,Ontime
402558,138,2022-09-02,POS Indonesia,Denpasar,Denpasar Selatan,Next Day,4,2,2022-09-06,Ontime
976193,153,2022-06-22,SiCepat,Yogyakarta,Prawirotaman,Same Day,3,3,2022-06-25,Ontime
67565,282,2023-02-11,POS Indonesia,Bandar Lampung,Tanjung Karang Pusat,Express,1,1,2023-02-12,Ontime
425107,157,2023-02-21,Ninja Xpress,Makassar,Panakkukang,Same Day,5,2,2023-02-26,Ontime
711205,267,2022-08-11,J&T Express,Palembang,Sako,Next Day,1,3,2022-08-12,Ontime
606315,139,2022-11-04,JNE,Bogor,Jonggol,Reguler,4,5,2022-11-08,Ontime
376339,232,2023-04-22,Ninja Xpress,Makassar,Bontoala,Next Day,5,1,2023-04-27,Ontime
855928,255,2022-08-24,Ninja Xpress,Jakarta,Menteng,Same Day,2,2,2022-08-26,Ontime
380400,248,2022-12-10,J&T Express,Makassar,Manggala,Express,3,2,2022-12-13,Ontime
951493,237,2023-01-15,Ninja Xpress,Batam,Galang,Same Day,2,5,2023-01-17,Ontime
487271,252,2022-12-14,POS Indonesia,Denpasar,Benoa,Same Day,1,4,2022-12-15,Ontime
737529,204,2022-06-21,POS Indonesia,Pekanbaru,Rumbai,Next Day,1,4,2022-06-22,Ontime
53181,125,2023-02-10,JNE,Palembang,Seberang Ulu II,Same Day,3,4,2023-02-13,Ontime
278043,121,2023-01-07,J&T Express,Bandung,Buahbatu,Same Day,3,4,2023-01-10,Ontime
824923,197,2022-09-25,J&T Express,Tangerang,Karang Tengah,Same Day,2,1,2022-09-27,Ontime
335865,124,2022-11-21,POS Indonesia,Pontianak,Pontianak Kota,Reguler,4,1,2022-11-25,Ontime
524348,269,2022-12-17,SiCepat,Jakarta,Setiabudi,Reguler,1,1,2022-12-18,Ontime
597361,177,2022-06-10,J&T Express,Jakarta,Ciracas,Express,5,5,2022-06-15,Ontime
138505,256,2023-04-13,SiCepat,Batam,Sagulung,Same Day,2,3,2023-04-15,Ontime
34083,296,2022-11-25,POS Indonesia,Batam,Sei Beduk,Same Day,4,3,2022-11-29,Ontime
431783,134,2023-05-07,SiCepat,Pontianak,Pontianak Kota,Same Day,5,4,2023-05-12,Ontime
67803,187,2022-11-13,SiCepat,Surabaya,Rungkut,Next Day,3,4,2022-11-16,Ontime
41770,183,2023-02-28,Ninja Xpress,Batam,Bengkong,Same Day,3,5,2023-03-03,Ontime
283792,204,2022-10-22,Ninja Xpress,Padang,Padang Timur,Same Day,5,5,2022-10-27,Ontime
703793,235,2022-09-10,POS Indonesia,Pekanbaru,Tampan,Same Day,1,2,2022-09-11,Ontime
722450,139,2022-10-23,JNE,Batam,Bengkong,Same Day,3,2,2022-10-26,Ontime
395539,285,2022-08-01,Ninja Xpress,Pekanbaru,Rumbai,Same Day,1,3,2022-08-02,Ontime
948779,144,2022-06-20,POS Indonesia,Pekanbaru,Tenayan Raya,Reguler,1,3,2022-06-21,Ontime
174259,180,2023-03-12,Ninja Xpress,Surakarta,Laweyan,Next Day,1,2,2023-03-13,Ontime
123152,205,2022-08-19,Ninja Xpress,Pekanbaru,Rumbai,Same Day,1,1,2022-08-20,Ontime
455036,145,2022-11-10,JNE,Makassar,Panakkukang,Express,2,3,2022-11-12,Ontime
56307,298,2022-10-31,J&T Express,Bandar Lampung,Kedamaian,Express,3,2,2022-11-03,Ontime
517017,217,2022-10-08,SiCepat,Denpasar,Jimbaran,Express,2,5,2022-10-10,Ontime
987866,185,2022-11-11,JNE,Surakarta,Kebakkramat,Same Day,2,5,2022-11-13,Ontime
837640,257,2022-08-16,JNE,Tangerang,Serpong Selatan,Next Day,1,3,2022-08-17,Ontime
698962,193,2023-05-05,SiCepat,Palembang,Seberang Ulu I,Same Day,2,1,2023-05-07,Ontime
606873,112,2022-12-18,JNE,Makassar,Makassar Utara,Same Day,1,4,2022-12-19,Ontime
446257,292,2022-11-11,JNE,Palembang,Kalidoni,Express,3,3,2022-11-14,Ontime
917813,261,2022-07-20,SiCepat,Palembang,Plaju,Next Day,5,1,2022-07-25,Ontime
132865,244,2022-11-27,SiCepat,Yogyakarta,Gedong Tengen,Next Day,4,4,2022-12-01,Ontime
969644,161,2022-05-28,Ninja Xpress,Bekasi,Medan Satria,Express,2,3,2022-05-30,Ontime
707836,240,2022-06-28,JNE,Makassar,Panakkukang,Same Day,4,5,2022-07-02,Ontime
792590,138,2023-05-16,SiCepat,Bogor,Leuwiliang,Same Day,2,3,2023-05-18,Ontime
654470,284,2023-02-16,SiCepat,Semarang,Mijen,Same Day,3,1,2023-02-19,Ontime
811554,185,2023-05-05,Ninja Xpress,Bandung,Cibeunying Kaler,Next Day,3,1,2023-05-08,Ontime
309892,167,2023-02-05,JNE,Pekanbaru,Tampan,Express,5,1,2023-02-10,Ontime
446122,156,2023-03-05,Ninja Xpress,Makassar,Makassar Utara,Reguler,4,3,2023-03-09,Ontime
452120,132,2023-04-13,J&T Express,Jakarta,Makasar,Same Day,5,1,2023-04-18,Ontime
737005,285,2022-07-24,SiCepat,Pekanbaru,Senapelan,Reguler,4,3,2022-07-28,Ontime
989745,180,2022-10-01,J&T Express,Surabaya,Asemrowo,Reguler,3,5,2022-10-04,Ontime
560236,288,2022-06-18,Ninja Xpress,Pekanbaru,Pekanbaru Kota,Express,1,1,2022-06-19,Ontime
33344,170,2022-10-24,JNE,Yogyakarta,Tegalrejo,Express,2,5,2022-10-26,Ontime
117144,244,2022-12-16,Ninja Xpress,Bandung,Cibeunying Kidul,Same Day,2,5,2022-12-18,Ontime
317242,169,2022-08-12,SiCepat,Medan,Medan Barat,Same Day,3,5,2022-08-15,Ontime
682571,203,2022-10-13,J&T Express,Semarang,Candisari,Express,1,2,2022-10-14,Ontime
115244,156,2022-07-27,POS Indonesia,Bekasi,Bekasi Jaya,Reguler,2,3,2022-07-29,Ontime
263105,195,2022-12-21,J&T Express,Semarang,Semarang Selatan,Reguler,2,5,2022-12-23,Ontime
73902,147,2022-09-17,POS Indonesia,Padang,Padang Selatan,Same Day,3,1,2022-09-20,Ontime
359194,142,2023-05-12,POS Indonesia,Surakarta,Karangpandan,Reguler,3,4,2023-05-15,Ontime
178333,197,2022-07-17,SiCepat,Palembang,Kemuning,Reguler,2,5,2022-07-19,Ontime
470438,190,2022-12-20,J&T Express,Yogyakarta,Sewon,Express,3,5,2022-12-23,Ontime
435140,199,2023-02-28,JNE,Yogyakarta,Prawirotaman,Same Day,1,3,2023-03-01,Ontime
598870,254,2022-06-08,JNE,Tangerang,Karang Tengah,Express,4,1,2022-06-12,Ontime
24057,254,2022-11-07,Ninja Xpress,Tangerang,Ciputat,Next Day,3,4,2022-11-10,Ontime
60367,259,2022-08-19,Ninja Xpress,Medan,Medan Kota,Reguler,3,1,2022-08-22,Ontime
39437,197,2022-09-18,POS Indonesia,Pontianak,Pontianak Kota,Next Day,3,5,2022-09-21,Ontime
342126,114,2023-02-26,J&T Express,Yogyakarta,Panembahan,Same Day,1,5,2023-02-27,Ontime
100288,160,2023-03-26,Ninja Xpress,Makassar,Manggala,Express,4,3,2023-03-30,Ontime
310997,152,2022-12-01,POS Indonesia,Makassar,Makassar City,Next Day,5,5,2022-12-06,Ontime
866871,258,2023-02-10,JNE,Pontianak,Pontianak Barat,Next Day,3,1,2023-02-13,Ontime
554710,225,2023-05-23,SiCepat,Bandung,Rancasari,Express,2,4,2023-05-25,Ontime
572773,280,2022-10-11,POS Indonesia,Pontianak,Pontianak Barat,Same Day,2,3,2022-10-13,Ontime
773871,264,2022-07-02,J&T Express,Palembang,Kalidoni,Same Day,2,3,2022-07-04,Ontime
326862,126,2022-09-19,SiCepat,Jakarta,Cipayung,Express,2,1,2022-09-21,Ontime
899649,147,2022-08-04,Ninja Xpress,Makassar,Tallo,Reguler,4,4,2022-08-08,Ontime
353437,146,2023-05-23,Ninja Xpress,Padang,Lubuk Kilangan,Same Day,4,1,2023-05-27,Ontime
555519,205,2023-01-20,JNE,Medan,Medan Petisah,Same Day,4,3,2023-01-24,Ontime
788863,163,2022-07-16,J&T Express,Denpasar,Kedonganan,Same Day,2,2,2022-07-18,Ontime
689278,116,2022-07-28,POS Indonesia,Denpasar,Renon,Next Day,5,4,2022-08-02,Ontime
701886,234,2023-05-14,SiCepat,Denpasar,Padangsambian Klod,Reguler,3,2,2023-05-17,Ontime
353135,253,2022-06-01,Ninja Xpress,Tangerang,Karang Tengah,Next Day,3,1,2022-06-04,Ontime
551935,161,2022-06-30,JNE,Pontianak,Pontianak Kota,Express,5,4,2022-07-05,Ontime
289959,153,2022-08-08,POS Indonesia,Malang,Blimbing,Express,4,2,2022-08-12,Ontime
171499,221,2023-03-10,J&T Express,Bandung,Astana Anyar,Next Day,3,3,2023-03-13,Ontime
13004,221,2023-01-22,POS Indonesia,Jakarta,Ciracas,Express,1,2,2023-01-23,Ontime
595781,155,2022-08-01,J&T Express,Bandar Lampung,Panjang,Express,3,2,2022-08-04,Ontime
240065,197,2022-06-16,Ninja Xpress,Surakarta,Kebakkramat,Express,1,2,2022-06-17,Ontime
781981,248,2022-07-15,J&T Express,Pekanbaru,Sail,Reguler,2,5,2022-07-17,Ontime
710971,183,2022-12-19,SiCepat,Denpasar,Denpasar Selatan,Same Day,5,1,2022-12-24,Ontime
909765,239,2022-10-04,J&T Express,Pontianak,Pontianak Kota,Next Day,2,3,2022-10-06,Ontime
942662,289,2023-02-26,JNE,Denpasar,Renon,Reguler,4,4,2023-03-02,Ontime
247530,189,2023-03-12,Ninja Xpress,Medan,Medan Sunggal,Next Day,3,3,2023-03-15,Ontime
161906,121,2022-06-17,SiCepat,Yogyakarta,Mergangsan,Express,4,5,2022-06-21,Ontime
490270,202,2022-06-04,JNE,Makassar,Tallo,Reguler,4,4,2022-06-08,Ontime
570457,135,2022-10-05,JNE,Tangerang,Kronjo,Express,1,4,2022-10-06,Ontime
209232,204,2023-04-04,JNE,Bekasi,Jatiasih,Express,1,3,2023-04-05,Ontime
733208,249,2023-04-15,POS Indonesia,Depok,Cilodong,Reguler,1,1,2023-04-16,Ontime
417033,171,2022-10-18,SiCepat,Padang,Pauh,Reguler,5,4,2022-10-23,Ontime
313355,117,2023-04-21,J&T Express,Batam,Belakang Padang,Express,4,4,2023-04-25,Ontime
597730,181,2023-01-15,POS Indonesia,Denpasar,Padangsambian Klod,Next Day,4,3,2023-01-19,Ontime
859371,195,2023-05-08,Ninja Xpress,Bekasi,Pondok Gede,Express,3,2,2023-05-11,Ontime
607076,114,2023-05-10,Ninja Xpress,Semarang,Semarang Tengah,Express,4,1,2023-05-14,Ontime
336467,288,2022-10-14,JNE,Makassar,Biring Romang,Reguler,2,2,2022-10-16,Ontime
244138,249,2022-07-16,J&T Express,Bandar Lampung,Tanjung Karang Pusat,Reguler,1,2,2022-07-17,Ontime
786439,139,2022-06-13,J&T Express,Bekasi,Pondok Gede,Express,5,4,2022-06-18,Ontime
629738,201,2022-07-04,J&T Express,Tangerang,Ciledug,Reguler,2,2,2022-07-06,Ontime
262513,126,2022-05-31,POS Indonesia,Surakarta,Kartasura,Same Day,4,5,2022-06-04,Ontime
390768,221,2022-09-30,J&T Express,Padang,Koto Tangah,Express,5,4,2022-10-05,Ontime
533364,162,2023-04-29,J&T Express,Malang,Klojen,Express,1,4,2023-04-30,Ontime
641027,292,2023-01-03,JNE,Makassar,Tamalate,Next Day,5,2,2023-01-08,Ontime
186705,113,2022-07-06,JNE,Jakarta,Setiabudi,Reguler,1,4,2022-07-07,Ontime
32329,280,2023-02-02,J&T Express,Tangerang,Karawaci,Next Day,2,3,2023-02-04,Ontime
694051,202,2023-05-18,SiCepat,Palembang,Jakabaring,Same Day,3,4,2023-05-21,Ontime
953092,134,2022-09-04,POS Indonesia,Batam,Sei Beduk,Express,5,4,2022-09-09,Ontime
137652,123,2023-02-09,JNE,Makassar,Makassar Selatan,Express,1,1,2023-02-10,Ontime
255831,139,2022-06-16,SiCepat,Medan,Medan Kota,Next Day,4,5,2022-06-20,Ontime
707149,187,2023-04-18,Ninja Xpress,Malang,Lowokwaru,Same Day,5,4,2023-04-23,Ontime
681312,131,2022-12-07,POS Indonesia,Surabaya,Gubeng,Next Day,1,1,2022-12-08,Ontime
249936,188,2022-07-12,JNE,Bandung,Panyileukan,Same Day,2,4,2022-07-14,Ontime
294392,165,2022-10-24,POS Indonesia,Bekasi,Bekasi Selatan,Reguler,3,2,2022-10-27,Ontime
791351,226,2022-07-22,Ninja Xpress,Jakarta,Gambir,Express,2,1,2022-07-24,Ontime
76966,119,2023-01-06,JNE,Bekasi,Bekasi Timur,Reguler,3,3,2023-01-09,Ontime
398402,153,2023-02-21,POS Indonesia,Surakarta,Laweyan,Next Day,5,1,2023-02-26,Ontime
614112,228,2022-09-29,J&T Express,Bekasi,Bantargebang,Next Day,2,1,2022-10-01,Ontime
425339,243,2022-08-26,SiCepat,Denpasar,Jimbaran,Same Day,3,4,2022-08-29,Ontime
241184,137,2023-02-19,SiCepat,Batam,Bulang,Next Day,5,5,2023-02-24,Ontime
932959,247,2022-06-02,POS Indonesia,Depok,Cilodong,Next Day,3,4,2022-06-05,Ontime
224441,224,2023-03-09,SiCepat,Tangerang,Sindang Jaya,Reguler,4,4,2023-03-13,Ontime
146896,230,2022-08-17,JNE,Surabaya,Bubutan,Next Day,4,1,2022-08-21,Ontime
865016,178,2023-03-05,SiCepat,Semarang,Gayamsari,Express,5,3,2023-03-10,Ontime
32223,198,2023-04-16,POS Indonesia,Depok,Tapos,Express,3,4,2023-04-19,Ontime
299689,180,2022-08-17,Ninja Xpress,Denpasar,Jimbaran,Express,3,5,2022-08-20,Ontime
888204,135,2022-09-19,J&T Express,Bekasi,Jatiwaringin,Next Day,1,5,2022-09-20,Ontime
816584,126,2023-03-29,POS Indonesia,Palembang,Kemuning,Reguler,4,3,2023-04-02,Ontime
671415,273,2023-05-17,Ninja Xpress,Makassar,Makassar Barat,Express,2,1,2023-05-19,Ontime
315497,251,2022-05-30,JNE,Surakarta,Karanganyar,Next Day,5,1,2022-06-04,Ontime
26180,203,2022-07-01,POS Indonesia,Medan,Medan Marelan,Same Day,3,1,2022-07-04,Ontime
902086,286,2023-03-10,JNE,Bandar Lampung,Teluk Betung Barat,Reguler,3,5,2023-03-13,Ontime
706551,229,2023-04-18,J&T Express,Surabaya,Tegalsari,Reguler,4,4,2023-04-22,Ontime
865855,183,2023-05-14,SiCepat,Pekanbaru,Tampan,Next Day,1,3,2023-05-15,Ontime
13407,270,2022-10-27,Ninja Xpress,Yogyakarta,Wirobrajan,Express,1,3,2022-10-28,Ontime
936665,284,2023-03-17,Ninja Xpress,Palembang,Alang-Alang Lebar,Same Day,4,3,2023-03-21,Ontime
888883,173,2023-01-15,J&T Express,Pekanbaru,Bukit Raya,Same Day,4,3,2023-01-19,Ontime
432578,237,2022-06-24,POS Indonesia,Tangerang,Serpong Selatan,Next Day,5,5,2022-06-29,Ontime
468887,119,2023-02-16,Ninja Xpress,Surabaya,Asemrowo,Express,4,4,2023-02-20,Ontime
159122,132,2023-04-17,J&T Express,Bekasi,Bekasi Timur,Reguler,4,4,2023-04-21,Ontime
354089,247,2022-06-06,JNE,Surakarta,Laweyan,Express,2,1,2022-06-08,Ontime
513749,114,2023-04-26,SiCepat,Pekanbaru,Rumbai,Same Day,3,2,2023-04-29,Ontime
895137,179,2022-11-15,J&T Express,Makassar,Bonto,Express,3,1,2022-11-18,Ontime
688548,240,2022-09-11,SiCepat,Tangerang,Benda,Reguler,1,2,2022-09-12,Ontime
576424,174,2023-01-13,Ninja Xpress,Medan,Medan Marelan,Reguler,2,2,2023-01-15,Ontime
158374,148,2023-05-05,Ninja Xpress,Batam,Bengkong,Express,5,3,2023-05-10,Ontime
369290,114,2022-11-22,POS Indonesia,Bandung,Mandalajati,Reguler,2,2,2022-11-24,Ontime
598395,205,2022-10-24,JNE,Surakarta,Jatipuro,Express,5,3,2022-10-29,Ontime
393833,156,2023-02-17,Ninja Xpress,Medan,Medan Kota,Same Day,4,1,2023-02-21,Ontime
400733,237,2022-07-08,SiCepat,Pekanbaru,Tenayan Raya,Same Day,3,5,2022-07-11,Ontime
677825,230,2022-08-09,SiCepat,Padang,Lubuk Kilangan,Same Day,3,1,2022-08-12,Ontime
220829,179,2022-06-26,POS Indonesia,Medan,Medan Perjuangan,Next Day,5,3,2022-07-01,Ontime
806253,194,2022-10-14,POS Indonesia,Batam,Bulang,Same Day,5,5,2022-10-19,Ontime
911549,262,2023-03-23,J&T Express,Denpasar,Jimbaran,Reguler,3,5,2023-03-26,Ontime
644920,169,2022-12-04,POS Indonesia,Padang,Padang Timur,Same Day,2,1,2022-12-06,Ontime
651204,299,2022-09-08,JNE,Malang,Ngajung,Same Day,4,1,2022-09-12,Ontime
480120,223,2023-05-01,Ninja Xpress,Bandar Lampung,Sukarame,Express,3,5,2023-05-04,Ontime
709654,115,2022-11-01,Ninja Xpress,Palembang,Seberang Ulu II,Next Day,1,5,2022-11-02,Ontime
60113,265,2023-01-05,J&T Express,Yogyakarta,Kraton,Next Day,1,2,2023-01-06,Ontime
646678,141,2022-07-17,Ninja Xpress,Tangerang,Serpong Selatan,Same Day,4,2,2022-07-21,Ontime
33234,260,2022-09-10,J&T Express,Palembang,Kertapati,Same Day,5,2,2022-09-15,Ontime
653332,278,2022-07-25,J&T Express,Bandar Lampung,Langkapura,Reguler,4,2,2022-07-29,Ontime
348135,200,2023-02-03,POS Indonesia,Depok,Bojongsari,Same Day,4,5,2023-02-07,Ontime
159402,145,2022-08-01,POS Indonesia,Palembang,Ilir Timur Tiga,Reguler,2,3,2022-08-03,Ontime
53572,146,2022-07-05,SiCepat,Bandung,Cidadap,Express,4,4,2022-07-09,Ontime
768446,134,2022-11-02,Ninja Xpress,Padang,Pauh,Express,2,4,2022-11-04,Ontime
395643,192,2022-06-10,Ninja Xpress,Padang,Koto Tangah,Reguler,5,4,2022-06-15,Ontime
714879,253,2023-05-05,J&T Express,Jakarta,Sawah Besar,Next Day,2,2,2023-05-07,Ontime
777602,200,2022-05-27,POS Indonesia,Medan,Medan Tuntungan,Express,5,1,2022-06-01,Ontime
99222,288,2022-11-28,Ninja Xpress,Tangerang,Karang Tengah,Next Day,4,5,2022-12-02,Ontime
809247,169,2022-06-27,JNE,Palembang,Bukit Kecil,Reguler,4,2,2022-07-01,Ontime
832408,253,2023-05-15,SiCepat,Surakarta,Banjarsari,Express,1,1,2023-05-16,Ontime
796803,200,2022-07-22,POS Indonesia,Semarang,Tugu,Express,5,2,2022-07-27,Ontime
